Month,Day,Hour,Minute,Wind Speed at 100m (m/s),wind_speed,power_output
1,28,6,0,5.04,5.04,6600.0
1,28,7,0,5.29,5.29,6600.0
1,28,8,0,5.98,5.98,6600.0
1,28,9,0,5.99,5.99,6600.0
1,28,10,0,5.91,5.91,6600.0
1,28,11,0,5.91,5.91,6600.0
1,28,12,0,5.88,5.88,6600.0
1,28,13,0,5.78,5.78,6600.0
1,28,14,0,5.84,5.84,6600.0
1,28,15,0,5.99,5.99,6600.0
1,28,16,0,5.95,5.95,6600.0
1,28,17,0,4.99,4.99,6600.0
1,28,18,0,4.73,4.73,6600.0
1,28,19,0,4.78,4.78,6600.0
1,28,20,0,4.53,4.53,6600.0
1,28,21,0,4.02,4.02,6600.0
1,28,22,0,3.54,3.54,6600.0
1,28,23,0,3.17,3.17,6600.0
1,29,0,0,2.92,2.92,6600.0
1,29,1,0,2.78,2.78,6600.0
1,29,2,0,2.84,2.84,6600.0
1,29,3,0,2.72,2.72,6600.0
1,29,4,0,2.63,2.63,6600.0
1,29,5,0,2.33,2.33,6600.0
1,29,6,0,1.95,1.95,5528.8079782263085
1,29,7,0,1.56,1.56,2830.7496848518704
1,29,8,0,0.97,0.97,680.5231057720783
1,29,9,0,0.98,0.98,701.7879382515248
1,29,10,0,1.18,1.18,1225.1060779960724
1,29,11,0,1.83,1.83,4569.628998473504
1,29,12,0,2.79,2.79,6600.0
1,29,13,0,3.62,3.62,6600.0
1,29,14,0,4.19,4.19,6600.0
1,29,15,0,4.4,4.4,6600.0
1,29,16,0,4.29,4.29,6600.0
1,29,17,0,3.57,3.57,6600.0
1,29,18,0,3.24,3.24,6600.0
1,29,19,0,3.01,3.01,6600.0
1,29,20,0,2.72,2.72,6600.0
1,29,21,0,2.54,2.54,6600.0
1,29,22,0,2.59,2.59,6600.0
1,29,23,0,2.69,2.69,6600.0
1,30,0,0,2.7,2.7,6600.0
1,30,1,0,2.69,2.69,6600.0
1,30,2,0,2.56,2.56,6600.0
1,30,3,0,2.27,2.27,6600.0
1,30,4,0,1.79,1.79,4276.483153260508
1,30,5,0,1.52,1.52,2618.5353210133653
1,30,6,0,1.96,1.96,5614.303506012198
1,30,7,0,2.59,2.59,6600.0
1,30,8,0,3.45,3.45,6600.0
1,30,9,0,2.89,2.89,6600.0
1,30,10,0,2.53,2.53,6600.0
1,30,11,0,2.68,2.68,6600.0
1,30,12,0,3.0,3.0,6600.0
1,30,13,0,3.11,3.11,6600.0
1,30,14,0,2.84,2.84,6600.0
1,30,15,0,2.53,2.53,6600.0
1,30,16,0,2.27,2.27,6600.0
1,30,17,0,1.9,1.9,5114.326798854228
1,30,18,0,1.79,1.79,4276.483153260508
1,30,19,0,1.72,1.72,3794.1370419851587
1,30,20,0,1.43,1.43,2180.398050079768
1,30,21,0,1.25,1.25,1456.323010498931
1,30,22,0,1.09,1.09,965.6220323652711
1,30,23,0,1.05,1.05,863.1684736147585
1,31,0,0,1.64,1.64,3288.9647335537634
1,31,1,0,2.28,2.28,6600.0
1,31,2,0,2.66,2.66,6600.0
1,31,3,0,2.93,2.93,6600.0
1,31,4,0,3.14,3.14,6600.0
1,31,5,0,3.25,3.25,6600.0
1,31,6,0,3.35,3.35,6600.0
1,31,7,0,3.36,3.36,6600.0
1,31,8,0,3.97,3.97,6600.0
1,31,9,0,3.59,3.59,6600.0
1,31,10,0,2.9,2.9,6600.0
1,31,11,0,2.41,2.41,6600.0
1,31,12,0,2.6,2.6,6600.0
1,31,13,0,2.99,2.99,6600.0
1,31,14,0,3.04,3.04,6600.0
1,31,15,0,2.86,2.86,6600.0
1,31,16,0,2.19,2.19,6600.0
1,31,17,0,1.43,1.43,2180.398050079768
1,31,18,0,0.93,0.93,599.758647171015
1,31,19,0,0.58,0.58,145.48280075492727
1,31,20,0,1.34,1.34,1794.0810858770024
1,31,21,0,2.66,2.66,6600.0
1,31,22,0,3.69,3.69,6600.0
1,31,23,0,4.29,4.29,6600.0
2,1,0,0,4.72,4.72,6600.0
2,1,1,0,5.09,5.09,6600.0
2,1,2,0,5.63,5.63,6600.0
2,1,3,0,6.18,6.18,6600.0
2,1,4,0,6.54,6.54,6600.0
2,1,5,0,6.8,6.8,6600.0
2,1,6,0,7.09,7.09,6600.0
2,1,7,0,7.67,7.67,6600.0
2,1,8,0,7.8,7.8,6600.0
2,1,9,0,8.48,8.48,6600.0
2,1,10,0,8.08,8.08,6600.0
2,1,11,0,7.12,7.12,6600.0
2,1,12,0,6.07,6.07,6600.0
2,1,13,0,5.14,5.14,6600.0
2,1,14,0,4.42,4.42,6600.0
2,1,15,0,3.94,3.94,6600.0
2,1,16,0,3.25,3.25,6600.0
2,1,17,0,2.37,2.37,6600.0
2,1,18,0,2.39,2.39,6600.0
2,1,19,0,2.53,2.53,6600.0
2,1,20,0,3.09,3.09,6600.0
2,1,21,0,4.07,4.07,6600.0
2,1,22,0,4.94,4.94,6600.0
2,1,23,0,5.36,5.36,6600.0
2,2,0,0,5.48,5.48,6600.0
2,2,1,0,5.33,5.33,6600.0
2,2,2,0,5.04,5.04,6600.0
2,2,3,0,4.92,4.92,6600.0
2,2,4,0,5.02,5.02,6600.0
2,2,5,0,5.35,5.35,6600.0
2,2,6,0,5.71,5.71,6600.0
2,2,7,0,6.45,6.45,6600.0
2,2,8,0,6.43,6.43,6600.0
2,2,9,0,6.64,6.64,6600.0
2,2,10,0,6.48,6.48,6600.0
2,2,11,0,5.71,5.71,6600.0
2,2,12,0,4.84,4.84,6600.0
2,2,13,0,4.06,4.06,6600.0
2,2,14,0,3.3,3.3,6600.0
2,2,15,0,2.6,2.6,6600.0
2,2,16,0,1.75,1.75,3996.150340809066
2,2,17,0,0.84,0.84,441.94225849075616
2,2,18,0,0.88,0.88,508.1309975606924
2,2,19,0,1.75,1.75,3996.150340809066
2,2,20,0,2.7,2.7,6600.0
2,2,21,0,3.51,3.51,6600.0
2,2,22,0,4.03,4.03,6600.0
2,2,23,0,4.15,4.15,6600.0
2,3,0,0,4.04,4.04,6600.0
2,3,1,0,3.94,3.94,6600.0
2,3,2,0,3.84,3.84,6600.0
2,3,3,0,3.7,3.7,6600.0
2,3,4,0,3.59,3.59,6600.0
2,3,5,0,3.55,3.55,6600.0
2,3,6,0,3.64,3.64,6600.0
2,3,7,0,3.85,3.85,6600.0
2,3,8,0,4.62,4.62,6600.0
2,3,9,0,4.34,4.34,6600.0
2,3,10,0,3.94,3.94,6600.0
2,3,11,0,3.54,3.54,6600.0
2,3,12,0,3.49,3.49,6600.0
2,3,13,0,3.77,3.77,6600.0
2,3,14,0,4.07,4.07,6600.0
2,3,15,0,4.28,4.28,6600.0
2,3,16,0,4.43,4.43,6600.0
2,3,17,0,4.43,4.43,6600.0
2,3,18,0,4.02,4.02,6600.0
2,3,19,0,3.78,3.78,6600.0
2,3,20,0,3.82,3.82,6600.0
2,3,21,0,3.79,3.79,6600.0
2,3,22,0,3.71,3.71,6600.0
2,3,23,0,3.91,3.91,6600.0
2,4,0,0,4.2,4.2,6600.0
2,4,1,0,4.29,4.29,6600.0
2,4,2,0,4.44,4.44,6600.0
2,4,3,0,4.71,4.71,6600.0
2,4,4,0,4.85,4.85,6600.0
2,4,5,0,4.75,4.75,6600.0
2,4,6,0,4.53,4.53,6600.0
2,4,7,0,4.14,4.14,6600.0
2,4,8,0,4.47,4.47,6600.0
2,4,9,0,4.19,4.19,6600.0
2,4,10,0,4.28,4.28,6600.0
2,4,11,0,4.67,4.67,6600.0
2,4,12,0,5.06,5.06,6600.0
2,4,13,0,5.49,5.49,6600.0
2,4,14,0,5.76,5.76,6600.0
2,4,15,0,5.85,5.85,6600.0
2,4,16,0,5.62,5.62,6600.0
2,4,17,0,4.97,4.97,6600.0
2,4,18,0,4.22,4.22,6600.0
2,4,19,0,3.92,3.92,6600.0
2,4,20,0,3.86,3.86,6600.0
2,4,21,0,4.04,4.04,6600.0
2,4,22,0,4.28,4.28,6600.0
2,4,23,0,4.43,4.43,6600.0
2,5,0,0,4.58,4.58,6600.0
2,5,1,0,4.63,4.63,6600.0
2,5,2,0,4.56,4.56,6600.0
2,5,3,0,4.66,4.66,6600.0
2,5,4,0,4.69,4.69,6600.0
2,5,5,0,4.54,4.54,6600.0
2,5,6,0,4.09,4.09,6600.0
2,5,7,0,3.58,3.58,6600.0
2,5,8,0,3.91,3.91,6600.0
2,5,9,0,4.04,4.04,6600.0
2,5,10,0,4.28,4.28,6600.0
2,5,11,0,4.67,4.67,6600.0
2,5,12,0,5.13,5.13,6600.0
2,5,13,0,5.48,5.48,6600.0
2,5,14,0,5.63,5.63,6600.0
2,5,15,0,5.44,5.44,6600.0
2,5,16,0,4.96,4.96,6600.0
2,5,17,0,4.15,4.15,6600.0
2,5,18,0,3.82,3.82,6600.0
2,5,19,0,3.79,3.79,6600.0
2,5,20,0,3.59,3.59,6600.0
2,5,21,0,3.44,3.44,6600.0
2,5,22,0,3.18,3.18,6600.0
2,5,23,0,2.78,2.78,6600.0
2,6,0,0,2.28,2.28,6600.0
2,6,1,0,1.89,1.89,5033.998538121269
2,6,2,0,1.73,1.73,3860.6993453831637
2,6,3,0,1.61,1.61,3111.754316583931
2,6,4,0,1.32,1.32,1714.9421167673372
2,6,5,0,0.86,0.86,474.26713024814484
2,6,6,0,0.44,0.44,63.51637469508655
2,6,7,0,0.49,0.49,87.7234922814406
2,6,8,0,0.92,0.92,580.6188812284884
2,6,9,0,0.88,0.88,508.1309975606924
2,6,10,0,0.92,0.92,580.6188812284884
2,6,11,0,0.61,0.61,169.24551846198156
2,6,12,0,0.58,0.58,145.48280075492727
2,6,13,0,0.9,0.9,543.569651022705
2,6,14,0,1.38,1.38,1959.5887241461478
2,6,15,0,1.94,1.94,5444.184846176627
2,6,16,0,2.53,2.53,6600.0
2,6,17,0,2.73,2.73,6600.0
2,6,18,0,2.95,2.95,6600.0
2,6,19,0,2.94,2.94,6600.0
2,6,20,0,2.86,2.86,6600.0
2,6,21,0,2.81,2.81,6600.0
2,6,22,0,3.01,3.01,6600.0
2,6,23,0,3.34,3.34,6600.0
2,7,0,0,3.55,3.55,6600.0
2,7,1,0,3.5,3.5,6600.0
2,7,2,0,3.31,3.31,6600.0
2,7,3,0,3.26,3.26,6600.0
2,7,4,0,3.31,3.31,6600.0
2,7,5,0,3.37,3.37,6600.0
2,7,6,0,3.57,3.57,6600.0
2,7,7,0,3.85,3.85,6600.0
2,7,8,0,4.75,4.75,6600.0
2,7,9,0,4.6,4.6,6600.0
2,7,10,0,4.04,4.04,6600.0
2,7,11,0,4.01,4.01,6600.0
2,7,12,0,4.55,4.55,6600.0
2,7,13,0,4.83,4.83,6600.0
2,7,14,0,4.72,4.72,6600.0
2,7,15,0,4.24,4.24,6600.0
2,7,16,0,2.98,2.98,6600.0
2,7,17,0,1.85,1.85,4721.09628485135
2,7,18,0,0.87,0.87,491.0044525478796
2,7,19,0,0.75,0.75,314.56577026776904
2,7,20,0,2.27,2.27,6600.0
2,7,21,0,3.58,3.58,6600.0
2,7,22,0,5.03,5.03,6600.0
2,7,23,0,6.61,6.61,6600.0
2,8,0,0,7.46,7.46,6600.0
2,8,1,0,7.69,7.69,6600.0
2,8,2,0,7.72,7.72,6600.0
2,8,3,0,7.59,7.59,6600.0
2,8,4,0,7.42,7.42,6600.0
2,8,5,0,7.14,7.14,6600.0
2,8,6,0,6.85,6.85,6600.0
2,8,7,0,6.83,6.83,6600.0
2,8,8,0,6.73,6.73,6600.0
2,8,9,0,6.78,6.78,6600.0
2,8,10,0,6.55,6.55,6600.0
2,8,11,0,5.86,5.86,6600.0
2,8,12,0,5.33,5.33,6600.0
2,8,13,0,5.51,5.51,6600.0
2,8,14,0,6.03,6.03,6600.0
2,8,15,0,6.47,6.47,6600.0
2,8,16,0,6.67,6.67,6600.0
2,8,17,0,6.4,6.4,6600.0
2,8,18,0,5.79,5.79,6600.0
2,8,19,0,5.68,5.68,6600.0
2,8,20,0,5.64,5.64,6600.0
2,8,21,0,6.12,6.12,6600.0
2,8,22,0,6.69,6.69,6600.0
2,8,23,0,7.21,7.21,6600.0
2,9,0,0,7.63,7.63,6600.0
2,9,1,0,7.92,7.92,6600.0
2,9,2,0,8.04,8.04,6600.0
2,9,3,0,7.76,7.76,6600.0
2,9,4,0,7.59,7.59,6600.0
2,9,5,0,7.7,7.7,6600.0
2,9,6,0,7.78,7.78,6600.0
2,9,7,0,8.14,8.14,6600.0
2,9,8,0,9.03,9.03,6600.0
2,9,9,0,9.41,9.41,6600.0
2,9,10,0,9.62,9.62,6600.0
2,9,11,0,9.87,9.87,6600.0
2,9,12,0,10.0,10.0,6600.0
2,9,13,0,10.17,10.17,6600.0
2,9,14,0,10.39,10.39,6600.0
2,9,15,0,10.46,10.46,6600.0
2,9,16,0,10.3,10.3,6600.0
2,9,17,0,9.75,9.75,6600.0
2,9,18,0,9.15,9.15,6600.0
2,9,19,0,8.96,8.96,6600.0
2,9,20,0,9.16,9.16,6600.0
2,9,21,0,9.44,9.44,6600.0
2,9,22,0,9.69,9.69,6600.0
2,9,23,0,9.88,9.88,6600.0
2,10,0,0,10.12,10.12,6600.0
2,10,1,0,10.56,10.56,6600.0
2,10,2,0,10.86,10.86,6600.0
2,10,3,0,10.76,10.76,6600.0
2,10,4,0,10.32,10.32,6600.0
2,10,5,0,10.02,10.02,6600.0
2,10,6,0,9.99,9.99,6600.0
2,10,7,0,9.97,9.97,6600.0
2,10,8,0,10.1,10.1,6600.0
2,10,9,0,9.85,9.85,6600.0
2,10,10,0,9.41,9.41,6600.0
2,10,11,0,8.97,8.97,6600.0
2,10,12,0,8.72,8.72,6600.0
2,10,13,0,8.69,8.69,6600.0
2,10,14,0,8.64,8.64,6600.0
2,10,15,0,8.51,8.51,6600.0
2,10,16,0,8.31,8.31,6600.0
2,10,17,0,7.71,7.71,6600.0
2,10,18,0,7.07,7.07,6600.0
2,10,19,0,6.96,6.96,6600.0
2,10,20,0,6.71,6.71,6600.0
2,10,21,0,6.32,6.32,6600.0
2,10,22,0,6.0,6.0,6600.0
2,10,23,0,5.79,5.79,6600.0
2,11,0,0,5.61,5.61,6600.0
2,11,1,0,5.41,5.41,6600.0
2,11,2,0,5.19,5.19,6600.0
2,11,3,0,4.93,4.93,6600.0
2,11,4,0,4.59,4.59,6600.0
2,11,5,0,4.14,4.14,6600.0
2,11,6,0,3.78,3.78,6600.0
2,11,7,0,3.55,3.55,6600.0
2,11,8,0,3.8,3.8,6600.0
2,11,9,0,3.61,3.61,6600.0
2,11,10,0,3.38,3.38,6600.0
2,11,11,0,3.38,3.38,6600.0
2,11,12,0,3.33,3.33,6600.0
2,11,13,0,3.27,3.27,6600.0
2,11,14,0,3.22,3.22,6600.0
2,11,15,0,3.07,3.07,6600.0
2,11,16,0,2.77,2.77,6600.0
2,11,17,0,2.38,2.38,6600.0
2,11,18,0,2.57,2.57,6600.0
2,11,19,0,2.5,2.5,6600.0
2,11,20,0,2.31,2.31,6600.0
2,11,21,0,2.09,2.09,6600.0
2,11,22,0,1.82,1.82,4495.12565696385
2,11,23,0,1.49,1.49,2466.530430083547
2,12,0,0,1.25,1.25,1456.323010498931
2,12,1,0,1.43,1.43,2180.398050079768
2,12,2,0,1.9,1.9,5114.326798854228
2,12,3,0,2.46,2.46,6600.0
2,12,4,0,2.9,2.9,6600.0
2,12,5,0,3.16,3.16,6600.0
2,12,6,0,3.32,3.32,6600.0
2,12,7,0,3.22,3.22,6600.0
2,12,8,0,3.34,3.34,6600.0
2,12,9,0,2.42,2.42,6600.0
2,12,10,0,1.73,1.73,3860.6993453831637
2,12,11,0,1.08,1.08,939.2883569672341
2,12,12,0,1.94,1.94,5444.184846176627
2,12,13,0,2.61,2.61,6600.0
2,12,14,0,2.94,2.94,6600.0
2,12,15,0,3.26,3.26,6600.0
2,12,16,0,3.34,3.34,6600.0
2,12,17,0,3.12,3.12,6600.0
2,12,18,0,3.16,3.16,6600.0
2,12,19,0,2.93,2.93,6600.0
2,12,20,0,2.62,2.62,6600.0
2,12,21,0,2.61,2.61,6600.0
2,12,22,0,3.09,3.09,6600.0
2,12,23,0,3.84,3.84,6600.0
2,13,0,0,4.51,4.51,6600.0
2,13,1,0,4.77,4.77,6600.0
2,13,2,0,4.75,4.75,6600.0
2,13,3,0,4.48,4.48,6600.0
2,13,4,0,4.13,4.13,6600.0
2,13,5,0,3.91,3.91,6600.0
2,13,6,0,3.94,3.94,6600.0
2,13,7,0,4.11,4.11,6600.0
2,13,8,0,4.97,4.97,6600.0
2,13,9,0,4.62,4.62,6600.0
2,13,10,0,3.98,3.98,6600.0
2,13,11,0,3.64,3.64,6600.0
2,13,12,0,3.51,3.51,6600.0
2,13,13,0,3.24,3.24,6600.0
2,13,14,0,2.84,2.84,6600.0
2,13,15,0,2.59,2.59,6600.0
2,13,16,0,2.36,2.36,6600.0
2,13,17,0,2.68,2.68,6600.0
2,13,18,0,3.02,3.02,6600.0
2,13,19,0,3.15,3.15,6600.0
2,13,20,0,3.47,3.47,6600.0
2,13,21,0,4.11,4.11,6600.0
2,13,22,0,4.71,4.71,6600.0
2,13,23,0,4.88,4.88,6600.0
2,14,0,0,4.77,4.77,6600.0
2,14,1,0,4.49,4.49,6600.0
2,14,2,0,4.34,4.34,6600.0
2,14,3,0,4.35,4.35,6600.0
2,14,4,0,4.55,4.55,6600.0
2,14,5,0,4.87,4.87,6600.0
2,14,6,0,5.28,5.28,6600.0
2,14,7,0,6.13,6.13,6600.0
2,14,8,0,6.46,6.46,6600.0
2,14,9,0,5.84,5.84,6600.0
2,14,10,0,5.41,5.41,6600.0
2,14,11,0,4.47,4.47,6600.0
2,14,12,0,3.92,3.92,6600.0
2,14,13,0,3.15,3.15,6600.0
2,14,14,0,2.31,2.31,6600.0
2,14,15,0,1.55,1.55,2776.660403569514
2,14,16,0,1.57,1.57,2885.536882723194
2,14,17,0,2.75,2.75,6600.0
2,14,18,0,3.42,3.42,6600.0
2,14,19,0,3.55,3.55,6600.0
2,14,20,0,3.63,3.63,6600.0
2,14,21,0,3.83,3.83,6600.0
2,14,22,0,4.01,4.01,6600.0
2,14,23,0,4.19,4.19,6600.0
2,15,0,0,4.43,4.43,6600.0
2,15,1,0,4.74,4.74,6600.0
2,15,2,0,5.1,5.1,6600.0
2,15,3,0,5.39,5.39,6600.0
2,15,4,0,5.7,5.7,6600.0
2,15,5,0,6.06,6.06,6600.0
2,15,6,0,6.31,6.31,6600.0
2,15,7,0,7.1,7.1,6600.0
2,15,8,0,7.27,7.27,6600.0
2,15,9,0,6.93,6.93,6600.0
2,15,10,0,6.59,6.59,6600.0
2,15,11,0,5.8,5.8,6600.0
2,15,12,0,5.36,5.36,6600.0
2,15,13,0,4.9,4.9,6600.0
2,15,14,0,4.36,4.36,6600.0
2,15,15,0,3.64,3.64,6600.0
2,15,16,0,2.46,2.46,6600.0
2,15,17,0,2.0,2.0,5965.099051003621
2,15,18,0,1.61,1.61,3111.754316583931
2,15,19,0,0.76,0.76,327.31691512667066
2,15,20,0,0.38,0.38,40.91461439083383
2,15,21,0,1.43,1.43,2180.398050079768
2,15,22,0,2.25,2.25,6600.0
2,15,23,0,2.97,2.97,6600.0
2,16,0,0,3.87,3.87,6600.0
2,16,1,0,4.86,4.86,6600.0
2,16,2,0,5.65,5.65,6600.0
2,16,3,0,6.18,6.18,6600.0
2,16,4,0,6.4,6.4,6600.0
2,16,5,0,6.41,6.41,6600.0
2,16,6,0,6.37,6.37,6600.0
2,16,7,0,6.73,6.73,6600.0
2,16,8,0,6.56,6.56,6600.0
2,16,9,0,6.51,6.51,6600.0
2,16,10,0,6.95,6.95,6600.0
2,16,11,0,6.45,6.45,6600.0
2,16,12,0,5.73,5.73,6600.0
2,16,13,0,5.46,5.46,6600.0
2,16,14,0,5.54,5.54,6600.0
2,16,15,0,5.76,5.76,6600.0
2,16,16,0,5.71,5.71,6600.0
2,16,17,0,5.35,5.35,6600.0
2,16,18,0,4.86,4.86,6600.0
2,16,19,0,4.26,4.26,6600.0
2,16,20,0,3.7,3.7,6600.0
2,16,21,0,3.28,3.28,6600.0
2,16,22,0,2.9,2.9,6600.0
2,16,23,0,2.65,2.65,6600.0
2,17,0,0,2.56,2.56,6600.0
2,17,1,0,2.75,2.75,6600.0
2,17,2,0,3.01,3.01,6600.0
2,17,3,0,3.18,3.18,6600.0
2,17,4,0,3.22,3.22,6600.0
2,17,5,0,3.03,3.03,6600.0
2,17,6,0,2.64,2.64,6600.0
2,17,7,0,2.23,2.23,6600.0
2,17,8,0,2.38,2.38,6600.0
2,17,9,0,2.42,2.42,6600.0
2,17,10,0,2.69,2.69,6600.0
2,17,11,0,3.13,3.13,6600.0
2,17,12,0,3.62,3.62,6600.0
2,17,13,0,3.99,3.99,6600.0
2,17,14,0,4.3,4.3,6600.0
2,17,15,0,4.56,4.56,6600.0
2,17,16,0,4.82,4.82,6600.0
2,17,17,0,5.09,5.09,6600.0
2,17,18,0,4.81,4.81,6600.0
2,17,19,0,4.67,4.67,6600.0
2,17,20,0,4.68,4.68,6600.0
2,17,21,0,4.87,4.87,6600.0
2,17,22,0,4.97,4.97,6600.0
2,17,23,0,4.97,4.97,6600.0
2,18,0,0,5.03,5.03,6600.0
2,18,1,0,5.16,5.16,6600.0
2,18,2,0,5.21,5.21,6600.0
2,18,3,0,5.1,5.1,6600.0
2,18,4,0,5.09,5.09,6600.0
2,18,5,0,5.15,5.15,6600.0
2,18,6,0,5.23,5.23,6600.0
2,18,7,0,5.12,5.12,6600.0
2,18,8,0,5.79,5.79,6600.0
2,18,9,0,5.83,5.83,6600.0
2,18,10,0,6.03,6.03,6600.0
2,18,11,0,6.38,6.38,6600.0
2,18,12,0,6.52,6.52,6600.0
2,18,13,0,6.7,6.7,6600.0
2,18,14,0,6.81,6.81,6600.0
2,18,15,0,6.69,6.69,6600.0
2,18,16,0,6.6,6.6,6600.0
2,18,17,0,6.35,6.35,6600.0
2,18,18,0,5.81,5.81,6600.0
2,18,19,0,5.67,5.67,6600.0
2,18,20,0,5.66,5.66,6600.0
2,18,21,0,5.74,5.74,6600.0
2,18,22,0,5.59,5.59,6600.0
2,18,23,0,5.4,5.4,6600.0
2,19,0,0,5.38,5.38,6600.0
2,19,1,0,5.6,5.6,6600.0
2,19,2,0,5.83,5.83,6600.0
2,19,3,0,5.85,5.85,6600.0
2,19,4,0,5.87,5.87,6600.0
2,19,5,0,5.96,5.96,6600.0
2,19,6,0,5.94,5.94,6600.0
2,19,7,0,5.79,5.79,6600.0
2,19,8,0,6.56,6.56,6600.0
2,19,9,0,6.81,6.81,6600.0
2,19,10,0,7.1,7.1,6600.0
2,19,11,0,7.4,7.4,6600.0
2,19,12,0,7.73,7.73,6600.0
2,19,13,0,8.09,8.09,6600.0
2,19,14,0,8.27,8.27,6600.0
2,19,15,0,8.21,8.21,6600.0
2,19,16,0,8.07,8.07,6600.0
2,19,17,0,7.58,7.58,6600.0
2,19,18,0,6.74,6.74,6600.0
2,19,19,0,6.45,6.45,6600.0
2,19,20,0,6.39,6.39,6600.0
2,19,21,0,6.45,6.45,6600.0
2,19,22,0,6.41,6.41,6600.0
2,19,23,0,6.34,6.34,6600.0
2,20,0,0,6.32,6.32,6600.0
2,20,1,0,6.32,6.32,6600.0
2,20,2,0,6.24,6.24,6600.0
2,20,3,0,6.16,6.16,6600.0
2,20,4,0,6.06,6.06,6600.0
2,20,5,0,5.93,5.93,6600.0
2,20,6,0,5.75,5.75,6600.0
2,20,7,0,5.7,5.7,6600.0
2,20,8,0,6.59,6.59,6600.0
2,20,9,0,6.83,6.83,6600.0
2,20,10,0,6.99,6.99,6600.0
2,20,11,0,7.18,7.18,6600.0
2,20,12,0,7.4,7.4,6600.0
2,20,13,0,7.52,7.52,6600.0
2,20,14,0,7.46,7.46,6600.0
2,20,15,0,7.2,7.2,6600.0
2,20,16,0,6.95,6.95,6600.0
2,20,17,0,6.45,6.45,6600.0
2,20,18,0,5.6,5.6,6600.0
2,20,19,0,5.56,5.56,6600.0
2,20,20,0,5.65,5.65,6600.0
2,20,21,0,5.72,5.72,6600.0
2,20,22,0,5.65,5.65,6600.0
2,20,23,0,5.58,5.58,6600.0
2,21,0,0,5.5,5.5,6600.0
2,21,1,0,5.34,5.34,6600.0
2,21,2,0,5.13,5.13,6600.0
2,21,3,0,4.96,4.96,6600.0
2,21,4,0,4.73,4.73,6600.0
2,21,5,0,4.43,4.43,6600.0
2,21,6,0,4.19,4.19,6600.0
2,21,7,0,3.92,3.92,6600.0
2,21,8,0,4.63,4.63,6600.0
2,21,9,0,4.98,4.98,6600.0
2,21,10,0,5.4,5.4,6600.0
2,21,11,0,5.85,5.85,6600.0
2,21,12,0,6.31,6.31,6600.0
2,21,13,0,6.79,6.79,6600.0
2,21,14,0,7.04,7.04,6600.0
2,21,15,0,6.94,6.94,6600.0
2,21,16,0,6.64,6.64,6600.0
2,21,17,0,5.85,5.85,6600.0
2,21,18,0,5.01,5.01,6600.0
2,21,19,0,4.87,4.87,6600.0
2,21,20,0,4.73,4.73,6600.0
2,21,21,0,4.61,4.61,6600.0
2,21,22,0,4.47,4.47,6600.0
2,21,23,0,4.31,4.31,6600.0
2,22,0,0,4.13,4.13,6600.0
2,22,1,0,4.0,4.0,6600.0
2,22,2,0,3.86,3.86,6600.0
2,22,3,0,3.67,3.67,6600.0
2,22,4,0,3.47,3.47,6600.0
2,22,5,0,3.33,3.33,6600.0
2,22,6,0,3.23,3.23,6600.0
2,22,7,0,3.11,3.11,6600.0
2,22,8,0,3.56,3.56,6600.0
2,22,9,0,3.75,3.75,6600.0
2,22,10,0,4.07,4.07,6600.0
2,22,11,0,4.44,4.44,6600.0
2,22,12,0,4.63,4.63,6600.0
2,22,13,0,4.93,4.93,6600.0
2,22,14,0,5.32,5.32,6600.0
2,22,15,0,5.43,5.43,6600.0
2,22,16,0,5.08,5.08,6600.0
2,22,17,0,4.42,4.42,6600.0
2,22,18,0,3.99,3.99,6600.0
2,22,19,0,3.8,3.8,6600.0
2,22,20,0,3.56,3.56,6600.0
2,22,21,0,3.42,3.42,6600.0
2,22,22,0,3.22,3.22,6600.0
2,22,23,0,3.02,3.02,6600.0
2,23,0,0,2.75,2.75,6600.0
2,23,1,0,2.56,2.56,6600.0
2,23,2,0,2.49,2.49,6600.0
2,23,3,0,2.44,2.44,6600.0
2,23,4,0,2.41,2.41,6600.0
2,23,5,0,2.43,2.43,6600.0
2,23,6,0,2.59,2.59,6600.0
2,23,7,0,2.82,2.82,6600.0
2,23,8,0,3.5,3.5,6600.0
2,23,9,0,3.23,3.23,6600.0
2,23,10,0,2.87,2.87,6600.0
2,23,11,0,2.93,2.93,6600.0
2,23,12,0,3.25,3.25,6600.0
2,23,13,0,3.63,3.63,6600.0
2,23,14,0,3.88,3.88,6600.0
2,23,15,0,3.95,3.95,6600.0
2,23,16,0,3.77,3.77,6600.0
2,23,17,0,2.97,2.97,6600.0
2,23,18,0,2.72,2.72,6600.0
2,23,19,0,2.42,2.42,6600.0
2,23,20,0,2.02,2.02,6145.847517348083
2,23,21,0,1.49,1.49,2466.530430083547
2,23,22,0,0.81,0.81,396.2622755955519
2,23,23,0,0.51,0.51,98.90954427683516
2,24,0,0,1.6,1.6,3054.130714113854
2,24,1,0,2.62,2.62,6600.0
2,24,2,0,3.29,3.29,6600.0
2,24,3,0,3.64,3.64,6600.0
2,24,4,0,3.75,3.75,6600.0
2,24,5,0,3.74,3.74,6600.0
2,24,6,0,3.7,3.7,6600.0
2,24,7,0,3.71,3.71,6600.0
2,24,8,0,4.53,4.53,6600.0
2,24,9,0,4.15,4.15,6600.0
2,24,10,0,3.46,3.46,6600.0
2,24,11,0,3.67,3.67,6600.0
2,24,12,0,3.8,3.8,6600.0
